g_m,g_T,g_r,g_q,g_sigma,g_amercall_fde
0.889334341,0.528657534,0.073317766,0.006274904,1.253184241,0.399386637
0.948960015,0.126027397,0.07479097,0.020917658,1.832656085,0.276713302
0.96296193,1.449205479,0.008578822,0.031721792,0.465889528,0.216907428
0.989163469,0.068493151,0.00793679,0.028381295,1.00670054,0.108975882
0.905918703,0.087671233,0.033162977,0.013729136,0.943650375,0.160134364
1.083917313,2.043835616,0.04707435,0.033506772,0.863344734,0.424959795
1.116446984,0.126027397,0.042330719,0.002594813,1.420000788,0.158995668
1.027808251,0.701260274,0.033618811,0.016683894,0.322169354,0.099105224
0.987366867,0.126027397,0.01679026,0.034266184,1.756650519,0.247956934
0.863104692,0.049315068,0.033881737,0.010691742,1.485795694,0.202830011
0.922920411,0.030136986,0.07479097,0.037512289,0.105266637,0.078027707
1.070302012,1.199890411,0.036365014,0.033383581,1.215137793,0.462898631
0.907995315,0.126027397,0.065436563,0.027476345,1.380387539,0.235442246
0.944323458,0.106849315,0.000909088,0.022031262,0.136106785,0.056581218
1.082182907,0.528657534,0.047763922,0.00038878,1.577973702,0.417444698
0.875660026,0.010958904,0.017886295,0.008864841,1.978911395,0.154871622
0.836490188,0.049315068,0.032566486,0.027671154,1.563248973,0.224310585
1.109627062,0.528657534,0.058598557,0.02879318,1.711490111,0.435803494
1.027752824,0.701260274,0.028597574,0.036368902,1.217853175,0.371816901
1.029661739,0.049315068,0.06352175,0.003081916,0.721551602,0.052263239
1.042989586,0.528657534,0.011856862,0.044965355,1.372248716,0.356706681
0.954270065,0.701260274,0.05109272,0.043288236,1.468084161,0.463450861
0.83456907,0.27660274,0.076527645,0.002673409,0.910636838,0.276755446
1.1983493,0.049315068,0.033175038,0.04796762,0.374235786,0.000461586
0.958905496,0.451945205,0.056971545,0.01264281,0.870713397,0.252472145
0.804232411,0.528657534,0.072872358,0.031580985,0.305824777,0.223292233
1.033865093,0.701260274,0.053751419,0.03083729,0.552622807,0.172052614
0.996415643,0.375232877,0.039020292,0.043288236,0.603509848,0.145149658
1.106658637,0.068493151,0.040754939,0.029149615,1.758379087,0.142919323
0.963722906,0.451945205,0.075513515,0.026977733,0.188259477,0.081608429
1.175472532,0.202630137,0.010599665,0.0153586,0.936291961,0.105120837
1.121689542,2.043835616,0.037961446,0.044970008,1.379584537,0.613878033
1.168611403,0.375232877,0.05559268,0.035788657,0.071481658,3.99E-06
0.83491189,1.199890411,0.071695682,0.041126974,0.310396937,0.23168949
0.816905276,1.046575342,0.04264537,0.023955452,0.056178586,0.193966957
0.953952678,0.202630137,0.075834356,0.010848566,0.171688838,0.067439303
0.802269319,0.375232877,0.073117142,0.018623795,0.771447463,0.291862458
0.827293518,0.701260274,0.0255712,0.041802508,1.249436816,0.443010244
1.005048919,0.375232877,0.075868122,0.026951258,0.913025117,0.222445137
0.946270823,0.27660274,0.065385426,0.047971404,0.415486198,0.114880102
0.87002364,2.043835616,0.068095504,0.007505019,1.311463527,0.68627849
0.818168652,1.698520548,0.071347927,0.022754937,0.178389752,0.247647302
0.967054658,1.046575342,0.066193246,0.027610021,0.071481658,0.074684591
1.167384217,0.701260274,0.010788056,0.006744155,1.727342556,0.491699545
1.127735415,0.010958904,0.02216231,0.007768695,0.491041418,0.000179988
1.04682252,0.202630137,0.03332414,0.036278841,0.567197908,0.080822065
1.071209119,0.451945205,0.055770409,0.045616892,1.565341827,0.374582253
0.931523945,0.068493151,0.018676726,0.041481283,0.34195251,0.077955768
1.15403036,0.106849315,0.014948286,0.032713609,1.583283128,0.149998849
0.962186907,0.202630137,0.0321139,0.002177781,1.91682113,0.346610024
0.907772656,0.27660274,0.071708516,0.035061121,1.454558326,0.331892509
0.848584057,0.087671233,0.059557623,0.028804881,1.286749038,0.228725286
1.084350736,0.087671233,0.014941203,0.037004238,1.225647122,0.110581582
0.971672125,0.126027397,0.048829801,0.007480012,0.618969387,0.103637894
1.104406552,0.106849315,0.020021411,0.032869668,1.460298588,0.149555376
1.141896943,1.199890411,0.043964785,0.039883357,1.780423322,0.625963991
0.970860381,0.126027397,0.04526313,0.01700874,1.918832264,0.278262436
0.918116664,0.701260274,0.010941598,0.001529213,1.572901879,0.511963473
0.887318434,0.27660274,0.067421852,0.044792988,0.489136688,0.164215415
0.928069055,0.27660274,0.050977161,0.047668633,0.476335809,0.134858514
0.805299401,0.451945205,0.041341609,0.028699069,1.919590232,0.531835703
1.122721437,0.27660274,0.069999855,0.006894342,1.938543205,0.357510591
0.817364306,0.106849315,0.020316311,0.027563088,1.029890032,0.23276116
0.806525563,0.701260274,0.034979615,0.028327958,1.852295415,0.599337271
1.135848786,0.451945205,0.047901672,0.043434385,1.758379087,0.403135437
0.93215379,0.202630137,0.005655038,0.028566816,0.830731869,0.176090559
1.145452692,0.375232877,0.037210072,0.046868077,0.431743077,0.052449132
0.847373003,0.106849315,0.041156466,0.039417169,1.515441192,0.265941747
1.02028226,0.701260274,0.037646097,0.022758326,0.632252556,0.201571241
1.049293639,0.068493151,0.002480891,0.019807506,0.600884385,0.042090533
1.061445659,0.27660274,0.015185259,0.004656861,1.539487934,0.293314099
0.904333889,0.126027397,0.025677813,0.04072228,0.275402636,0.101647297
1.055761217,0.126027397,0.025677813,0.001257238,1.589856395,0.202668506
1.023416903,0.451945205,0.077443216,0.015763639,0.290257866,0.079057976
1.14063782,1.698520548,0.005528085,0.042848354,0.340183196,0.101735156
0.863530593,0.049315068,0.035984178,0.03710813,0.931830857,0.163178693
0.8490081,0.126027397,0.077136285,0.026772163,1.607347974,0.293092303
1.142136611,0.049315068,0.067340638,0.025600942,1.909346821,0.117932726
0.863104692,0.202630137,0.022094698,0.035363939,1.066795565,0.249733625
1.14923717,0.701260274,0.031179602,0.049356676,1.98147725,0.546628869
0.964080398,0.126027397,0.049948731,0.019807212,0.182216728,0.049725741
1.023535709,0.27660274,0.047763922,0.002618778,1.696502744,0.339137011
1.133124983,0.528657534,0.004183585,0.001045399,0.868315974,0.202494411
1.03533333,0.087671233,0.034180008,0.011176957,1.369908535,0.147144319
0.852310615,0.701260274,0.005528085,0.020860115,1.372248716,0.470853494
1.050903971,1.046575342,0.04603311,0.024047591,0.972983619,0.364513279
1.011545232,0.010958904,0.050430793,0.018924238,0.572187837,0.0188384
0.992975773,1.698520548,0.055770409,0.037004238,1.018103203,0.478628669
1.124428549,0.375232877,0.034799581,0.011848908,1.138787772,0.232372296
0.878758417,0.010958904,0.015746162,0.008803858,0.552622807,0.121536292
0.836932803,0.068493151,0.028523124,0.016538263,1.672654473,0.25351525
1.193529158,0.528657534,0.034589634,0.028141533,0.742174679,0.147215963
1.142559299,1.449205479,0.014542635,0.030517823,1.782968176,0.672014768
1.154407815,0.126027397,0.047772592,0.016500698,1.575061933,0.16855487
1.195351052,0.126027397,0.058806009,0.017977639,0.991244069,0.076027132
0.880119092,0.010958904,0.023936271,0.005093771,0.972983619,0.124827442
0.860866928,0.030136986,0.05662491,0.045245686,1.871460739,0.201973419
1.066522859,0.202630137,0.064646295,0.013134711,1.002596172,0.155417892
0.841000636,0.087671233,0.045965202,0.03226952,1.871368087,0.289654964
0.915079585,0.451945205,0.025800808,0.035400966,1.909228191,0.493627417
1.038113734,0.27660274,0.016524302,0.005976884,1.888907228,0.367686493
0.905398348,0.087671233,0.062098263,0.006888805,1.267203262,0.196170613
1.014042987,0.087671233,0.048633435,0.007933884,1.983995877,0.226898326
0.810849597,0.126027397,0.050377162,0.034788969,1.845439633,0.337898354
0.845953013,0.049315068,0.004183585,0.030785085,1.139368789,0.188493161
0.862905689,0.701260274,0.074923946,0.011024706,1.972102749,0.624514254
1.190822404,0.451945205,0.041341609,0.015256694,0.998697359,0.203585714
1.047588016,1.199890411,0.018784383,0.024182164,1.900324433,0.678772146
0.87567972,0.375232877,0.075868122,0.025105937,0.91898505,0.28035596
1.066301324,0.068493151,0.066934077,0.044899564,0.560190187,0.033297137
1.083287393,1.698520548,0.020189326,0.012316902,0.569117713,0.260773847
0.958259152,0.528657534,0.052976218,0.034278969,0.228106428,0.091336818
0.958949763,0.202630137,0.007749292,0.038808457,1.559679584,0.284217097
0.973843244,1.698520548,0.063249468,0.005108873,1.52635088,0.693988542
1.169455726,0.202630137,0.055283629,0.038524728,1.967775739,0.288671348
1.17485111,0.528657534,0.028597574,0.045616892,1.681282992,0.404275163
0.955451519,0.010958904,0.004183585,0.007643855,0.23445057,0.044819725
0.950393343,1.449205479,0.015450962,0.02840767,1.117883039,0.491756417
0.850786928,0.126027397,0.025211784,0.042810257,0.417448006,0.157094279
0.904584765,1.698520548,0.072602997,0.034798648,0.983895297,0.496784067
1.158528774,0.375232877,0.037568199,0.042671908,1.240480433,0.241033285
1.047715061,0.701260274,0.055690842,0.045833497,0.093643851,0.015110048
0.864183805,0.202630137,0.04526313,0.017651458,0.686437027,0.19640746
1.18960602,0.451945205,0.059909768,0.043022925,0.38273399,0.042498283
0.872004014,1.449205479,0.011628841,0.027077112,0.211506246,0.159021427
0.840781175,0.451945205,0.010210391,0.009452924,0.66857592,0.253898682
0.954932266,1.698520548,0.01355685,0.03710813,0.457856216,0.228763025
1.049217726,1.449205479,0.036164803,0.007481384,1.149590541,0.503982685
0.918625103,0.27660274,0.006975811,0.049926173,1.168471973,0.266303413
0.865562142,1.199890411,0.0052802,0.009672978,1.455440415,0.598043754
1.10257515,1.698520548,0.010941598,0.038426083,1.341781372,0.563439831
1.030070981,0.087671233,0.017578609,0.024855983,0.18462292,0.01007676
1.179328519,1.046575342,0.00865053,0.026816031,0.614479708,0.177949281
1.144702718,1.046575342,0.029340759,0.005108873,1.065393428,0.379721769
1.171392349,2.043835616,0.029340759,0.035061121,1.109604706,0.507873461
0.892061951,0.375232877,0.059132471,0.020917658,1.680729418,0.428250971
0.96728854,0.126027397,0.013775839,0.042497033,0.09331096,0.033700578
0.96734847,0.010958904,0.023878411,0.002337211,0.253636256,0.034174843
1.15063042,0.126027397,0.040548087,0.022261685,0.085434742,1.76E-08
0.861014399,0.701260274,0.029448541,0.044965355,0.598810368,0.251494454
1.191283352,0.049315068,0.026796987,0.007880565,1.053373089,0.033660942
1.06982782,1.046575342,0.078765346,0.046188426,1.225647122,0.442160755
0.962344247,0.27660274,0.013572829,0.012012199,0.851546353,0.192123485
0.990107895,0.528657534,0.023942851,0.039802419,1.452588254,0.395738502
1.199438364,0.202630137,0.047149525,0.030959274,0.808834166,0.077865102
1.010403507,0.27660274,0.067168331,0.030959274,1.212009724,0.246735517
1.022336047,2.043835616,0.074000964,0.034531533,0.851873061,0.446212399
0.893670421,1.698520548,0.051499286,0.015864207,0.529560695,0.326465422
1.040631858,0.27660274,0.031660642,0.025758977,1.900324433,0.367044015
1.043765098,0.202630137,0.000132789,0.007973869,1.537561008,0.252650697
0.851647703,0.451945205,0.072383155,0.037870654,0.330404639,0.182826485
0.804366803,1.449205479,0.000209937,0.011024706,0.286033382,0.235574543
0.954932266,0.202630137,0.03367075,0.033939578,1.260870277,0.238875563
1.195126948,0.451945205,0.026445113,0.007643855,1.032553315,0.210983082
0.974119737,0.528657534,0.013602808,0.00063983,1.989574984,0.536980503
0.811287474,1.046575342,0.065385426,0.044536245,0.630859049,0.330822867
0.989865484,0.126027397,0.024152132,0.005029032,1.974851968,0.278476378
0.986625347,2.043835616,0.034946998,0.046875464,0.8306293,0.415624102
0.977075524,0.451945205,0.05858821,0.038263514,0.07494583,0.0388954
1.188834398,0.068493151,0.011856862,0.008018226,0.19143004,3.93E-06
1.12233896,2.043835616,0.046579728,0.037513538,0.985016259,0.466993401
0.885127548,1.199890411,0.047209248,0.0120436,1.814261496,0.696659678
1.074121661,0.126027397,0.06578909,0.02076683,0.890140048,0.098317989
1.139596645,1.046575342,0.057196664,0.048178934,0.675130183,0.217689972
0.943826187,1.046575342,0.04264537,0.039877898,0.804880789,0.329122894
0.803421414,0.068493151,0.063553895,0.008638463,1.398922608,0.253477398
1.17934769,1.449205479,0.009384904,0.036795817,0.162173275,0.016225733
0.995439812,0.030136986,0.040522755,0.009103125,1.390285357,0.098537894
0.800614645,0.27660274,0.070417871,0.002095311,1.066096016,0.32062161
1.044897065,0.106849315,0.000869558,0.017343374,1.459065091,0.170157128
1.107367311,0.049315068,0.055412574,0.035364157,1.53075846,0.094998034
1.163686156,0.126027397,0.033473535,0.019599545,0.720564487,0.047264074
0.879115708,0.27660274,0.010870885,0.040043589,1.291242832,0.307935398
0.8813526,0.451945205,0.015919163,0.021201698,1.572589258,0.435787557
1.023535709,2.043835616,0.016785103,0.012704881,0.260772679,0.138172334
0.918756581,0.701260274,0.039650128,0.001130703,1.07958447,0.384619603
1.167231902,0.087671233,0.001394028,0.023167172,1.4653253,0.113173339
1.118608778,0.202630137,0.079617999,0.005093771,1.611215162,0.247006695
0.856308141,0.126027397,0.005338376,0.005552407,1.38459311,0.260568725
0.816442127,1.449205479,0.010682251,0.045284119,1.619737531,0.665323772
0.877488152,0.27660274,0.046241543,0.037718006,1.948643469,0.427135059
1.073530414,0.451945205,0.014948286,0.019058932,0.636523541,0.139099432
0.878097864,2.043835616,0.06788615,0.035854549,1.197383325,0.611374502
1.068143463,1.046575342,0.010783494,0.029092741,0.764925972,0.269069924
1.051995332,1.199890411,0.057049768,0.025187316,0.330092658,0.133902336
1.042201483,2.043835616,0.042133546,0.004732441,0.87205628,0.471534383
0.865894081,0.126027397,0.008118966,0.048810314,1.876358874,0.312555845
0.97954886,0.701260274,0.016855176,0.00077902,0.513761894,0.183389813
0.999958856,0.126027397,0.058592265,0.009452924,0.992072076,0.142305462
1.163572042,0.010958904,0.061982564,0.028377851,0.618969387,0.000232502
1.120344408,0.451945205,0.022979207,0.047786154,1.41804393,0.321005614
1.057226756,2.043835616,0.011813172,0.035363939,1.985747447,0.797873076
1.12940298,1.698520548,0.068437607,0.00727963,1.260870277,0.577916278
0.959125128,1.698520548,0.063245362,0.004988908,0.130391587,0.147925581
0.933562996,2.043835616,0.012736431,0.045833497,1.280822236,0.602059127
1.012735464,0.087671233,0.025343033,0.00158773,0.1811792,0.016612575
0.935558698,0.27660274,0.045839492,0.005219703,1.494216759,0.331162445
0.800339651,1.199890411,0.028750225,0.03343745,0.481345097,0.292511301
1.091723113,0.27660274,0.078127176,0.02244388,1.597589299,0.298119738
1.010766141,0.087671233,0.078392182,0.018339742,0.426988797,0.047782339
0.905843992,1.698520548,0.025267515,0.015743125,1.423632507,0.65269331
0.947375565,0.049315068,0.073317766,0.0450925,0.631818291,0.085388917
1.178934224,0.068493151,0.016855176,0.032325428,1.002596172,0.045381127
0.935089124,0.126027397,0.075783006,0.014498878,0.171668344,0.075075856
0.908134868,0.451945205,0.044770962,0.038666315,0.1815292,0.106219471
1.006653832,2.043835616,0.030287492,0.045512757,0.243445643,0.116638552
0.923605373,1.046575342,0.040437661,0.007880565,1.785987252,0.654023968
1.045703589,0.010958904,0.018784383,0.012012199,0.968399082,0.022469157
0.887353731,0.126027397,0.04690499,0.004988908,1.366690759,0.244751216
0.91191443,0.126027397,0.073360895,0.024458027,1.140310696,0.203531104
1.03823831,0.202630137,0.017604538,0.00973978,0.718519472,0.112264694
0.843006585,1.449205479,0.010941598,0.013868192,0.824113823,0.425436588
1.162144242,0.126027397,0.054128342,0.006518901,1.222748894,0.117416269
1.188622945,0.528657534,0.009384904,0.043749526,0.532216225,0.082801873
1.168158308,2.043835616,0.010941598,0.038046545,0.145933953,0.018748102
1.119666273,0.068493151,0.024060643,0.030727562,1.25935231,0.086577229
0.874410546,0.202630137,0.006697723,0.039415143,0.742948656,0.192280161
0.878051963,0.087671233,0.049909145,0.007706126,0.968399082,0.18065877
0.853143674,1.199890411,0.019804553,0.034806469,1.91682113,0.705164922
1.023766893,0.068493151,0.013886954,0.043160663,1.271950488,0.121134849
1.006511591,0.701260274,0.014060689,0.026628545,0.977039816,0.307435214
1.157670503,0.068493151,0.005921195,0.006028362,1.694848162,0.120502901
0.889696732,1.199890411,0.019007105,0.017275191,1.117883039,0.483407175
0.843006585,0.202630137,0.002530885,0.03740555,1.452588254,0.316587625
1.01911872,0.375232877,0.042052817,0.02253289,1.891232118,0.429771629
1.126174077,0.451945205,0.000909088,0.022506517,1.560261377,0.357886888
0.816628599,0.202630137,0.033959607,0.004835161,1.978911395,0.41134682
1.146808604,0.375232877,0.020605634,0.041213362,1.520563981,0.307998525
1.101213885,0.049315068,0.019324809,0.022605381,1.557015069,0.098951103
0.994552919,0.106849315,0.043964785,0.00727963,0.808834166,0.109328536
1.191041625,0.049315068,0.02876496,0.049809974,0.359456003,0.000421189
0.827293518,0.068493151,0.015173337,0.036686386,0.384300006,0.173079053
1.001112576,1.698520548,0.013044051,0.019470483,1.589892797,0.680983255
0.892516792,0.451945205,0.028198822,0.024923717,0.757951863,0.246467853
1.175662364,0.087671233,0.006913184,0.029892951,1.985747447,0.171849591
1.144242532,0.528657534,0.025179351,0.039843731,1.00670054,0.231942172
0.912810479,0.126027397,0.060015364,0.023615641,0.263359507,0.098150645
1.171596658,0.375232877,0.03172209,0.024496051,1.149590541,0.218386674
0.994076277,0.528657534,0.01224925,0.00973978,1.38459311,0.384953505
0.997254539,0.068493151,0.058728707,0.017343374,1.778077228,0.18604816
0.985074183,1.698520548,0.051319069,0.023801331,1.454558326,0.646583126
0.903316318,0.068493151,0.057260432,0.000402375,1.670853213,0.21917935
1.133572416,1.698520548,0.046964074,0.011024706,0.358799823,0.156424606
0.814680181,0.049315068,0.032627548,0.002994704,0.085434742,0.186481937
1.013053218,0.202630137,0.010410992,0.045245686,0.936498926,0.156773249
0.960139838,0.087671233,0.069918998,0.036781895,0.948944816,0.131546338
1.195966295,0.451945205,0.047774338,0.049429741,0.766369577,0.13483357
0.958887416,0.451945205,0.043139732,0.046868077,0.764925972,0.215140394
1.022111258,0.106849315,0.012067821,0.011848908,0.420338041,0.044978592
1.047045263,0.528657534,0.011949604,0.020465352,0.868315974,0.226565878
0.887945925,0.010958904,0.006913184,0.034236642,1.925691665,0.144348498
1.058105,0.528657534,0.004183585,0.049907444,0.644759066,0.151400509
1.172039396,0.087671233,0.054633831,0.007849454,1.885355063,0.163325859
1.095433309,1.046575342,0.000132789,0.016339802,1.102788605,0.390950185
1.084819517,0.528657534,0.003001494,0.041262431,1.886653561,0.473235307
0.804217371,0.701260274,0.006489866,0.025105937,0.29496024,0.210929935
1.047693076,0.010958904,0.068424968,0.027572997,1.362511438,0.037586954
0.845601169,0.010958904,0.035311457,0.043359622,0.251398178,0.154398831
0.844878394,2.043835616,0.009732285,0.044779879,0.182216728,0.163720273
1.112340675,1.199890411,0.071708516,0.021970573,0.203798566,0.067100449
1.12117461,0.068493151,0.072511022,0.004813977,0.825299388,0.04441832
0.841843664,0.068493151,0.066963918,0.044215833,1.913964717,0.271563351
0.886689695,0.106849315,0.04690499,0.049131989,1.380387539,0.229789698
1.115404439,0.049315068,0.01355685,0.03762118,0.50092816,0.009917017
0.813064232,0.049315068,0.04526313,0.018024516,0.823044874,0.198266705
1.087635235,0.451945205,0.04820915,0.028381295,0.970866637,0.225104014
0.977009285,0.126027397,0.066354347,0.013729136,0.593282734,0.098016778
0.994559898,0.068493151,0.054468433,0.046118591,0.68410079,0.07393907
0.905291685,0.375232877,0.051636571,0.005108873,1.217853175,0.331620164
0.875660026,1.698520548,0.076006187,0.031119165,1.212009724,0.589225207
0.915222191,1.046575342,0.02876496,0.013769878,1.471041674,0.564317253
0.997904169,0.451945205,0.042042067,0.04700342,1.814261496,0.449290364
1.040540242,0.202630137,0.050769288,0.016641288,0.576697743,0.088141122
0.947893333,0.030136986,0.064116669,0.019600475,1.879072925,0.154465518
0.906321831,1.698520548,0.049141324,0.007287281,0.26788134,0.217432496
1.02320524,1.046575342,0.001309743,0.04109568,0.909086561,0.327857522
0.966752279,0.701260274,0.058592265,0.029065329,1.883700969,0.571039581
1.115984008,0.528657534,0.000869558,0.026951258,1.883700969,0.46968269
0.877916481,0.451945205,0.059909768,8.53E-06,1.25935231,0.380876753
1.197343423,1.698520548,0.040522755,0.004835161,0.626379761,0.274371222
1.138960159,0.451945205,0.06085531,0.0205148,1.352716325,0.311070405
1.016183073,0.451945205,0.037210072,0.02609889,1.81591223,0.449784127
0.946971305,0.701260274,0.071763552,0.028545641,0.578988273,0.222345467
1.113501612,0.451945205,0.006914444,0.023689818,0.945298108,0.205375632
0.995263673,0.010958904,0.011323437,0.039883357,0.921961457,0.040653748
1.11786875,0.087671233,0.057196664,0.025444935,1.989015044,0.19112177
0.812002286,0.126027397,0.079009036,0.040390494,1.833302395,0.336818794
1.18960602,0.030136986,0.059891502,0.018339742,1.158268621,0.023705359
1.199438364,0.068493151,0.067505611,0.036006092,0.552622807,0.008096305
1.124974876,0.087671233,0.002095895,0.048150291,0.774853828,0.045700354
0.835293016,1.698520548,0.059721035,0.010408088,0.105266637,0.228894054
1.027808251,2.043835616,0.005928007,0.035755725,1.015342136,0.486454277
0.907813955,0.528657534,0.052585001,0.00063983,0.09457621,0.117517268
1.189781466,0.701260274,0.047901672,0.040798039,1.507737342,0.417034986
0.97820353,0.528657534,0.064877568,0.034278969,0.994062717,0.290515816
0.989659832,2.043835616,0.014207263,0.043420077,0.465889528,0.231499773
0.922133413,1.698520548,0.071405825,0.041193624,0.931830857,0.465639633
1.074946025,0.451945205,0.069999855,0.033171339,0.706180422,0.162703993
1.104364675,1.046575342,0.071136768,0.022605381,0.926465096,0.340894488
0.911133743,1.199890411,0.065436563,0.016641288,1.300604969,0.549364635
1.072879088,0.106849315,0.013886954,0.027476345,0.456498508,0.03140571
0.92349114,0.701260274,0.010892201,0.028360157,0.847398957,0.297406496
1.095533373,0.087671233,0.063400247,0.035235685,1.533727948,0.144626599
1.026992873,0.528657534,0.031179602,0.018418596,1.123146702,0.306753862
1.145090483,0.27660274,0.028373121,0.04669485,0.312163374,0.01874662
1.086904909,0.010958904,0.063924683,0.02531697,0.457856216,0.0008489
1.140789848,0.528657534,0.01317382,0.021244729,1.084788407,0.257732595
0.974165008,0.049315068,0.049066728,0.005814117,1.480097597,0.143104136
1.182724442,0.087671233,0.013572829,0.007973869,1.122475517,0.070542154
1.190751856,0.087671233,0.001343982,0.001656172,1.088431469,0.064683702
0.807858192,0.010958904,0.007886464,0.034723952,0.430566032,0.192141808
0.833969322,2.043835616,0.071120735,0.010874795,1.362339292,0.704748383
0.868935937,1.046575342,0.046355358,0.028006216,0.650302275,0.313423442
1.163572042,0.049315068,0.022061355,0.023690029,0.062049975,0
0.948856375,0.049315068,0.044949375,0.034059873,1.571389665,0.162047142
1.199438364,0.701260274,0.051082289,0.049769125,1.335142352,0.36117793
0.808076412,1.698520548,0.013886954,0.03171713,0.946215142,0.493148772
1.095362159,1.199890411,0.058646393,0.041818502,1.454558326,0.537511401
1.03533333,0.375232877,0.015212899,0.041126974,1.468084161,0.327646619
0.917052149,0.202630137,0.066750682,0.010673276,1.65668746,0.323674282
0.88716455,0.087671233,0.049041548,0.022841956,1.295894624,0.207519856
1.155890976,0.375232877,0.012575013,0.006561024,0.289281909,0.022379727
0.938360855,0.528657534,0.020971497,0.031244872,1.102788605,0.326915564
1.152744084,0.030136986,0.004925182,0.035127686,1.723742072,0.065362728
1.074536177,0.375232877,0.026245077,0.023458045,0.227257825,0.027686658
1.143935098,0.528657534,0.034111496,0.01521073,1.631470322,0.408568337
1.19833866,0.087671233,0.015532786,0.018989172,1.689664886,0.131366466
0.848471969,0.049315068,0.01896254,0.008865328,0.574467426,0.157315128
1.127076915,0.068493151,0.024811058,0.023690029,1.123146702,0.07071417
1.001178696,0.068493151,0.008649656,0.046279553,1.203980023,0.123318041
1.116317448,0.701260274,0.040754939,0.034876934,1.381079984,0.398419239
1.135848786,0.126027397,0.036365014,0.049809974,1.253184241,0.126340128
1.194570219,0.010958904,0.063680174,0.032992593,0.057427378,0
1.039660869,1.046575342,0.048829801,0.001393145,0.326855299,0.137056299
1.102848172,0.202630137,0.029553726,0.008864841,0.138294779,0.001827598
1.123530908,0.451945205,0.027198228,0.017551611,1.919590232,0.447798115
1.083904512,0.528657534,0.057134802,0.033117545,1.885355063,0.481954185
0.94042265,1.698520548,0.000209937,0.019368055,0.669254416,0.339481069
1.101100146,0.202630137,0.067996207,0.010691742,0.178389752,0.006119048
1.010562879,0.049315068,0.022979207,0.01853828,0.293123378,0.021233383
0.866645868,0.451945205,0.031530712,0.045856522,1.267203262,0.369877342
0.991233214,2.043835616,0.037210072,0.041126974,1.048752727,0.514818932
1.189874457,0.451945205,0.018871743,0.038524728,0.346495399,0.030864061
0.819923546,0.068493151,0.000556643,0.020548908,1.725591692,0.266844276
1.048765382,0.375232877,0.072463154,0.029065329,0.488582859,0.103993158
1.012765979,2.043835616,0.010788056,0.042848354,1.870854993,0.767593898
1.15767834,0.27660274,0.036164803,0.03667373,1.903047367,0.333995132
1.073011427,0.010958904,0.061736064,0.020379503,1.117883039,0.020475484
1.194496813,0.068493151,0.063255207,0.032437194,0.646222521,0.014227723
1.086488689,0.049315068,0.030029804,0.046751594,1.733632111,0.119106922
0.809962837,1.046575342,0.059671239,0.021161425,1.883188035,0.692796385
1.182565448,0.087671233,0.01283745,0.005029032,1.180304051,0.077145588
0.825772339,0.049315068,0.054018703,0.04669485,0.263359507,0.174228616
0.89114167,0.528657534,0.068437607,3.82E-05,0.181544888,0.147941573
0.989193146,2.043835616,0.047007898,0.030917869,0.758771985,0.404193557
1.144538734,0.068493151,0.010941598,0.035878507,0.110914067,7.58E-09
0.970860381,0.087671233,0.062907264,0.032379571,0.59712274,0.086094665
0.835227687,0.126027397,0.010599665,0.002975994,1.52635088,0.289085655
1.016109548,1.199890411,0.000929282,0.012446921,1.291981353,0.507396669
0.837595744,0.049315068,0.073897613,0.034472114,0.642638938,0.170256569
0.988267866,0.126027397,0.019804553,0.03470293,0.830731869,0.121285337
0.840949396,0.202630137,0.015746162,0.024494157,0.715938517,0.211521805
0.999153998,0.068493151,0.027827232,0.020860115,1.26721756,0.132100799
0.893719652,0.701260274,0.074532348,0.037509523,1.459065091,0.484747427
1.179522885,0.701260274,0.072511022,0.015381161,0.090327102,0.001607938
1.071840592,0.030136986,0.044466446,0.043359622,0.461469517,0.008852555
1.183865615,0.451945205,0.04690499,0.033338402,0.766761199,0.141116502
1.031817879,1.698520548,0.027683503,0.000432088,0.632252556,0.324268433
1.166499557,1.046575342,0.057049768,0.049355049,1.938543205,0.629560751
0.938424784,1.449205479,0.046392613,0.001805118,1.260870277,0.578662831
1.041373052,0.068493151,0.034244513,0.033297219,0.913860303,0.077723402
1.081327939,1.046575342,0.054358884,0.044197836,1.739887379,0.592210114
0.987911397,0.049315068,0.065887077,0.017551611,1.464434657,0.135467066
1.187026516,0.451945205,0.01679026,0.028699069,0.818642006,0.150737452
0.97136127,0.126027397,0.031186389,0.038786502,1.373640656,0.203323874
1.119293447,0.375232877,0.000556643,0.029457614,0.1815292,0.007880793
1.199166095,0.106849315,0.002215307,0.001045399,0.185048588,2.52E-05
0.808762879,0.030136986,0.004344131,0.016830194,1.197383325,0.205859131
0.929123771,0.049315068,0.05858821,0.039822678,1.206663048,0.142270634
1.00012439,0.126027397,0.001343982,0.017551611,0.275402636,0.037990762
1.130517883,0.202630137,0.010365493,0.005902047,1.110962664,0.15007475
0.917118858,0.202630137,0.055770409,0.015870893,0.075630042,0.08990987
1.172580535,0.087671233,0.047843341,0.04109568,1.037471239,0.063511331
0.890383161,0.030136986,0.069918998,0.019599545,1.156938096,0.143488726
1.098166012,1.449205479,0.047149525,0.000671435,0.914534626,0.409583543
1.035407328,1.199890411,0.008578822,0.026772163,0.085115099,0.016497386
1.196499634,0.701260274,0.079436798,0.031468822,1.706722823,0.480251853
1.136572846,1.698520548,0.017542481,0.04559543,1.260870277,0.522698891
